37,-0.0164
35,-0.0164
31,-0.0289
23,-0.0164
35,-0.0164
37,-0.0289
34,-0.0289
34,-0.0289
32,-0.0289
31,-0.0058
40,-0.0058
14,-0.0058
33,-0.0058
50,-0.0058
41,-0.0289
31,-0.0164
34,-0.0058
21,-0.0289
32,-0.0289
26,-0.0058
37,-0.0164
26,-0.0164
36,-0.0289
35,-0.0058
43,-0.0058
35,-0.0058
32,-0.0058
23,-0.0058
30,-0.0164
18,-0.0164
28,-0.0164
26,-0.0164
24,-0.0289
29,-0.0289
14,-0.0289
5,-0.0058
34,-0.0289
30,-0.0164
25,-0.0164
35,-0.0289
29,-0.0058
23,-0.0058
17,-0.0289
37,-0.0289
35,-0.0289
36,-0.0058
18,-0.0164
33,-0.0289
27,-0.0058
49,-0.0289
31,-0.0164
33,-0.0164
34,-0.0164
31,-0.0164
31,-0.0164
22,-0.0164
25,-0.0289
21,-0.0164
28,-0.0164
11,-0.0058
33,-0.0058
38,-0.0058
35,-0.0058
38,-0.0058
38,-0.0289
15,-0.0058
24,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
53,-0.0289
37,-0.0289
42,-0.0164
33,-0.0289
17,-0.0164
6,-0.0164
36,-0.0289
28,-0.0289
35,-0.0058
3,-0.0289
24,-0.0289
7,-0.0058
13,-0.0164
33,-0.0289
38,-0.0289
9,-0.0289
26,-0.0058
1,-0.0058
38,-0.0289
21,-0.0289
16,-0.0058
34,-0.0058
29,-0.0058
37,-0.0058
33,-0.0164
33,-0.0058
33,-0.0058
29,-0.0058
27,-0.0058
36,-0.0289
4,-0.0289
29,-0.0289
36,-0.0058
37,-0.0058
36,-0.0058
30,-0.0164
13,-0.0289
32,-0.0164
32,-0.0164
14,-0.0164
10,-0.0164
8,-0.0164
34,-0.0164
27,-0.0164
12,-0.0058
37,-0.0164
10,-0.0164
18,-0.0289
4,-0.0289
35,-0.0164
35,-0.0164
34,-0.0289
21,-0.0058
25,-0.0289
23,-0.0058
27,-0.0164
39,-0.0164
19,-0.0058
19,-0.0164
14,-0.0164
35,-0.0289
31,-0.0058
21,-0.0289
47,-0.0164
28,-0.0164
32,-0.0058
35,-0.0289
30,-0.0164
20,-0.0164
10,-0.0289
36,-0.0164
11,-0.0164
28,-0.0164
38,-0.0289
38,-0.0289
21,-0.0164
24,-0.0058
33,-0.0058
7,-0.0164
13,-0.0164
12,-0.0164
16,-0.0058
19,-0.0058
13,-0.0058
9,-0.0058
20,-0.0058
20,-0.0289
32,-0.0164
9,-0.0289
20,-0.0058
35,-0.0058
13,-0.0058
23,-0.0058
9,-0.0164
14,-0.0058
25,-0.0289
37,-0.0164
27,-0.0164
35,-0.0058
30,-0.0058
35,-0.0058
41,-0.0164
40,-0.0164
40,-0.0164
40,-0.0164
40,-0.0164
40,-0.0164
40,-0.0164
40,-0.0164
40,-0.0164
40,-0.0164
40,-0.0164
40,-0.0164
40,-0.0164
40,-0.0164
2,-0.0289
32,-0.0058
13,-0.0058
24,-0.0289
32,-0.0164
19,-0.0058
31,-0.0164
30,-0.0164
20,-0.0058
33,-0.0289
21,-0.0058
35,-0.0289
32,-0.0289
32,-0.0289
32,-0.0289
32,-0.0289
38,-0.0289
17,-0.0058
57,-0.0164
18,-0.0058
2,-0.0289
38,-0.0289
6,-0.0058
16,-0.0164
36,-0.0164
31,-0.0058
38,-0.0058
22,-0.0058
7,-0.0058
34,-0.0164
18,-0.0058
6,-0.0058
35,-0.0058
42,-0.0164
12,-0.0289
7,-0.0289
5,-0.0164
34,-0.0164
33,-0.0058
26,-0.0058
21,-0.0058
15,-0.0164
37,-0.0164
37,-0.0058
16,-0.0164
30,-0.0058
9,-0.0289
35,-0.0289
14,-0.0164
13,-0.0164
37,-0.0164
9,-0.0164
41,-0.0289
47,-0.0058
38,-0.0289
49,-0.0164
28,-0.0164
25,-0.0164
21,-0.0289
9,-0.0289
3,-0.0289
27,-0.0289
28,-0.0058
28,-0.0058
17,-0.0058
12,-0.0058
18,-0.0164
39,-0.0164
8,-0.0289
21,-0.0164
23,-0.0164
26,-0.0058
50,-0.0058
25,-0.0289
49,-0.0289
10,-0.0289
48,-0.0058
28,-0.0058
7,-0.0058
14,-0.0289
51,-0.0058
14,-0.0289
37,-0.0058
32,-0.0164
36,-0.0164
6,-0.0164
